iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.495859 , 0.498026 , 
2 , 19.82 , 34.5607 , 0.6445 , 10 , 2.76568 , 0.869165 , 10 , 0.603472 , 0.594738 , 0.643916 , 
3 , 25.92 , 4.38037 , 0.874561 , 10 , 0.23279 , 0.875375 , 10 , 0.117709 , 0.613771 , 0.613937 , 
4 , 31.51 , 1.76559 , 0.875564 , 10 , 0.0574083 , 0.875612 , 10 , 0.0315893 , 0.610605 , 0.600481 , 
5 , 37.17 , 1.11539 , 0.875625 , 10 , 0.0153801 , 0.875628 , 10 , 0.008596 , 0.6141 , 0.609905 , 
6 , 42.69 , 0.9406 , 0.875629 , 10 , 0.00416704 , 0.87563 , 10 , 0.00232998 , 0.610562 , 0.601752 , 
7 , 48.8 , 0.893282 , 0.87563 , 10 , 0.00112906 , 0.87563 , 10 , 0.0006362 , 0.611746 , 0.607705 , 
8 , 55.09 , 0.880402 , 0.87563 , 10 , 0.000305905 , 0.87563 , 10 , 0.000171336 , 0.610773 , 0.601221 , 
9 , 60.99 , 0.876923 , 0.87563 , 10 , 8.27429e-05 , 0.87563 , 10 , 4.66046e-05 , 0.612528 , 0.608069 , 
10 , 67.73 , 0.875979 , 0.87563 , 10 , 2.24024e-05 , 0.87563 , 10 , 1.25572e-05 , 0.610346 , 0.599645 , 
11 , 73.54 , 0.875724 , 0.87563 , 10 , 6.06075e-06 , 0.87563 , 10 , 3.41444e-06 , 0.614019 , 0.608736 , 
12 , 80.32 , 0.875655 , 0.87563 , 10 , 1.6397e-06 , 0.87563 , 10 , 9.19288e-07 , 0.609613 , 0.598735 , 
13 , 86.55 , 0.875637 , 0.87563 , 10 , 4.4422e-07 , 0.87563 , 10 , 2.50468e-07 , 0.614167 , 0.60865 , 
14 , 92.59 , 0.875632 , 0.87563 , 10 , 1.20629e-07 , 0.87563 , 10 , 6.78579e-08 , 0.609531 , 0.599548 , 
15 , 98.96 , 0.87563 , 0.87563 , 10 , 3.373e-08 , 0.87563 , 10 , 1.92644e-08 , 0.615137 , 0.609035 , 
16 , 105.41 , 0.87563 , 0.87563 , 10 , 9.97611e-09 , 0.87563 , 10 , 5.7238e-09 , 0.612209 , 0.601785 , 
17 , 110.99 , 0.87563 , 0.87563 , 10 , 3.01905e-09 , 0.87563 , 10 , 1.7421e-09 , 0.616858 , 0.611872 , 
18 , 116.25 , 0.87563 , 0.87563 , 10 , 9.13555e-10 , 0.87563 , 10 , 5.25945e-10 , 0.611573 , 0.601157 , 
19 , 121.54 , 0.87563 , 0.87563 , 10 , 2.75974e-10 , 0.87563 , 10 , 1.59147e-10 , 0.617336 , 0.611676 , 
20 , 127.41 , 0.87563 , 0.87563 , 10 , 8.34056e-11 , 0.87563 , 10 , 4.80011e-11 , 0.611653 , 0.600499 , 
21 , 133.6 , 0.87563 , 0.87563 , 10 , 2.51962e-11 , 0.87563 , 10 , 1.45252e-11 , 0.617769 , 0.612115 , 
22 , 140.14 , 0.87563 , 0.87563 , 10 , 7.61126e-12 , 0.87563 , 10 , 4.37877e-12 , 0.610836 , 0.599638 , 
23 , 146.61 , 0.87563 , 0.87563 , 10 , 2.29884e-12 , 0.87563 , 10 , 1.32529e-12 , 0.617357 , 0.611597 , 
24 , 152.48 , 0.87563 , 0.87563 , 10 , 6.9482e-13 , 0.87563 , 10 , 3.99811e-13 , 0.611282 , 0.601186 , 
25 , 157.8 , 0.87563 , 0.87563 , 10 , 2.09883e-13 , 0.87563 , 10 , 1.20912e-13 , 0.618227 , 0.611875 , 
26 , 164.14 , 0.87563 , 0.87563 , 10 , 6.34063e-14 , 0.87563 , 10 , 3.64879e-14 , 0.610196 , 0.598926 , 
27 , 169.82 , 0.87563 , 0.87563 , 10 , 1.9159e-14 , 0.87563 , 10 , 1.10399e-14 , 0.617525 , 0.611632 , 
28 , 175.21 , 0.87563 , 0.87563 , 10 , 5.79097e-15 , 0.87563 , 10 , 3.3326e-15 , 0.610355 , 0.600222 , 
29 , 181.13 , 0.87563 , 0.87563 , 10 , 1.74993e-15 , 0.87563 , 10 , 1.00842e-15 , 0.617715 , 0.611527 , 
30 , 187.44 , 0.87563 , 0.87563 , 10 , 5.28778e-16 , 0.87563 , 10 , 3.04258e-16 , 0.609898 , 0.599363 , 
31 , 192.95 , 0.87563 , 0.87563 , 10 , 1.59737e-16 , 0.87563 , 10 , 9.206e-17 , 0.61758 , 0.611588 , 
32 , 198.8 , 0.87563 , 0.87563 , 10 , 4.82744e-17 , 0.87563 , 10 , 2.778e-17 , 0.610189 , 0.600131 , 
