iteration , time , objectiveFunctionValue , userLoss , userLambda , userNorm , movieLoss , movieLambda , movieNorm , test-NDCG@10 , train-NDCG@10 , 
1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.496414 , 0.489942 , 
2 , 20.63 , 34.7041 , 0.645654 , 10 , 2.76931 , 0.869126 , 10 , 0.614184 , 0.597229 , 0.64104 , 
3 , 27.49 , 4.58794 , 0.874611 , 10 , 0.24399 , 0.875489 , 10 , 0.127255 , 0.612701 , 0.609865 , 
4 , 34.21 , 1.86296 , 0.875702 , 10 , 0.0630878 , 0.87576 , 10 , 0.0356322 , 0.610434 , 0.597984 , 
5 , 41.02 , 1.15159 , 0.875776 , 10 , 0.0176439 , 0.875781 , 10 , 0.00993717 , 0.612551 , 0.608475 , 
6 , 47.79 , 0.952443 , 0.875782 , 10 , 0.00488225 , 0.875782 , 10 , 0.00278386 , 0.607835 , 0.595872 , 
7 , 54.73 , 0.897256 , 0.875782 , 10 , 0.00137076 , 0.875782 , 10 , 0.000776613 , 0.613429 , 0.608167 , 
8 , 61.6 , 0.881728 , 0.875782 , 10 , 0.000378373 , 0.875782 , 10 , 0.000216198 , 0.608005 , 0.596943 , 
9 , 68.52 , 0.877445 , 0.875782 , 10 , 0.000106084 , 0.875782 , 10 , 6.01562e-05 , 0.613257 , 0.606575 , 
10 , 75.39 , 0.876242 , 0.875782 , 10 , 2.92638e-05 , 0.875782 , 10 , 1.67284e-05 , 0.607766 , 0.596485 , 
11 , 82.06 , 0.875911 , 0.875782 , 10 , 8.20457e-06 , 0.875782 , 10 , 4.65382e-06 , 0.612621 , 0.606316 , 
12 , 88.85 , 0.875818 , 0.875782 , 10 , 2.26237e-06 , 0.875782 , 10 , 1.29377e-06 , 0.608475 , 0.597331 , 
13 , 95.45 , 0.875792 , 0.875782 , 10 , 6.34198e-07 , 0.875782 , 10 , 3.59957e-07 , 0.612681 , 0.606206 , 
14 , 102.03 , 0.875785 , 0.875782 , 10 , 1.75269e-07 , 0.875782 , 10 , 1.00373e-07 , 0.607551 , 0.59562 , 
15 , 107.92 , 0.875783 , 0.875782 , 10 , 5.00361e-08 , 0.875782 , 10 , 2.86711e-08 , 0.61236 , 0.607911 , 
16 , 113.66 , 0.875782 , 0.875782 , 10 , 1.47339e-08 , 0.875782 , 10 , 8.58924e-09 , 0.612873 , 0.603402 , 
17 , 119.8 , 0.875782 , 0.875782 , 10 , 4.56868e-09 , 0.875782 , 10 , 2.66398e-09 , 0.613199 , 0.606423 , 
18 , 125.72 , 0.875782 , 0.875782 , 10 , 1.42144e-09 , 0.875782 , 10 , 8.39238e-10 , 0.611914 , 0.604647 , 
19 , 132.16 , 0.875782 , 0.875782 , 10 , 4.46469e-10 , 0.875782 , 10 , 2.6284e-10 , 0.612639 , 0.606021 , 
20 , 138.67 , 0.875782 , 0.875782 , 10 , 1.40296e-10 , 0.875782 , 10 , 8.29058e-11 , 0.612363 , 0.605627 , 
21 , 144.65 , 0.875782 , 0.875782 , 10 , 4.4051e-11 , 0.875782 , 10 , 2.59463e-11 , 0.61289 , 0.606815 , 
22 , 151.01 , 0.875782 , 0.875782 , 10 , 1.38392e-11 , 0.875782 , 10 , 8.17713e-12 , 0.61251 , 0.605173 , 
23 , 157.45 , 0.875782 , 0.875782 , 10 , 4.3432e-12 , 0.875782 , 10 , 2.55851e-12 , 0.613179 , 0.607148 , 
24 , 163.84 , 0.875782 , 0.875782 , 10 , 1.36454e-12 , 0.875782 , 10 , 8.0632e-13 , 0.612159 , 0.605006 , 
25 , 170.06 , 0.875782 , 0.875782 , 10 , 4.28413e-13 , 0.875782 , 10 , 2.52493e-13 , 0.61253 , 0.606556 , 
26 , 176.17 , 0.875782 , 0.875782 , 10 , 1.34637e-13 , 0.875782 , 10 , 7.95729e-14 , 0.612031 , 0.604491 , 
27 , 182.11 , 0.875782 , 0.875782 , 10 , 4.22713e-14 , 0.875782 , 10 , 2.4909e-14 , 0.613402 , 0.607065 , 
28 , 187.99 , 0.875782 , 0.875782 , 10 , 1.32827e-14 , 0.875782 , 10 , 7.85258e-15 , 0.611526 , 0.604692 , 
29 , 194.12 , 0.875782 , 0.875782 , 10 , 4.17214e-15 , 0.875782 , 10 , 2.4593e-15 , 0.612372 , 0.607619 , 
30 , 199.87 , 0.875782 , 0.875782 , 10 , 1.31146e-15 , 0.875782 , 10 , 7.74823e-16 , 0.612317 , 0.604204 , 
31 , 205.43 , 0.875782 , 0.875782 , 10 , 4.11839e-16 , 0.875782 , 10 , 2.42743e-16 , 0.613424 , 0.606982 , 
32 , 210.64 , 0.875782 , 0.875782 , 10 , 1.29466e-16 , 0.875782 , 10 , 7.65048e-17 , 0.61187 , 0.604235 , 
